ticker,date,speaker,complexity_score,sentiment_score,generalizing_score,self_reference_score,forward_looking_ratio,quantitative_ratio,positive_tone_density,risk_keyword_density,complexity_score_zscore,sentiment_score_zscore,generalizing_score_zscore,self_reference_score_zscore,forward_looking_ratio_zscore,quantitative_ratio_zscore,positive_tone_density_zscore,risk_keyword_density_zscore,neg_sentiment_zscore,composite_risk_score,composite_risk_score_zscore,next_quarter_return,next_quarter_volatility,return_class,volatility_class,return_pred,return_proba,volatility_pred,volatility_proba,preset_group
GOOGL,2023-07-25 17:00:00,,9.812879850490528,0.3426268343815513,0.001176609012825,0.0521237792681491,0.0041181315448876,0.018002117896223,0.0077656194846452,0.00235321802565,0.8274305246140944,1.5889777960921516,0.2771989016230537,0.5039307095552968,-0.3554614471339957,0.3390508621993231,1.6650996786839574,-0.7240161504876076,-1.5889777960921516,-0.4951878073218883,-1.044549332598954,0.0559292534367316,0.0134327786401336,1,0,1,0.7097772513303969,0,0.44249996811432357,Big Tech (FAANG+)
GOOGL,2023-04-25 12:15:00,,10.278550785198204,0.3215446389496718,0.0005767677932864,0.057561425769985,0.0043834352289768,0.0176490944745645,0.0056523243742069,0.0035759603183758,1.7021621155170794,0.7221379966362226,-0.9140730656783866,1.8775738334083,-0.1176330150326061,0.2644144738095918,0.367130733826371,1.0482818736016757,-0.7221379966362226,0.6761019974941775,1.4261697881270667,0.1718252189348376,0.0171434400523301,1,1,1,0.7181801885563656,0,0.46368709239974165,Big Tech (FAANG+)
META,2023-02-01 17:00:00,,9.548262135240233,0.2608058935361217,0.0013974845278498,0.0570972249950089,0.0124775404272309,0.0197644240367338,0.0041924535835496,0.003892992613296,-0.61684761716357,-1.3804982591388528,0.8957262682888535,1.1283748639785984,2.0958630801344005,1.0639427004997464,-0.1739965104502685,0.8515662544674957,1.3804982591388528,0.5384056321475928,0.8881611815979629,0.2673624426240215,0.0273930043449537,1,1,1,0.6891237526619955,1,0.5907760519060196,Big Tech (FAANG+)
META,2023-10-25 17:00:00,,10.581339796567072,0.2927315895372233,0.0012966287652104,0.0569519249950129,0.0113704368641532,0.0185517654099341,0.0040893676441252,0.0030919609016556,1.6186085302215265,-0.311804477220759,0.6544124017345065,1.0984878867156718,1.636487931445451,0.5776883953775392,-0.283387021021832,-0.3704827216622567,0.311804477220759,0.5199767619266763,0.857760669096567,0.3358768619366271,0.0145574072254158,1,0,1,0.6729848446180104,1,0.6128839470724083,Big Tech (FAANG+)
META,2023-07-26 17:00:00,,10.394864745792578,0.277936127744511,0.0010900172586065,0.0588609319647561,0.0097193205559088,0.0171677718230538,0.0033608865473703,0.0031792170042692,1.2150988869557942,-0.8070738056617999,0.1600606638823949,1.4911544242314685,0.951383280988074,0.0227318519535282,-1.05642085629328,-0.237365356506281,0.8070738056617999,0.594935778703771,0.9814140726588756,0.002694568396714,0.0181101230924426,1,1,1,0.7008766103334245,1,0.5828803833475394,Big Tech (FAANG+)
META,2023-04-26 19:00:00,,10.023606152728837,0.2915802656546489,0.0017906884202148,0.0569040986868284,0.0112415439713489,0.0170115399920413,0.0041782729805013,0.0034818941504178,0.4117398218996799,-0.3503443629052743,1.8365307312926995,1.0886504208841616,1.5830058600552377,-0.0399143031539729,-0.1890443764960138,0.2243970071725571,0.3503443629052743,0.3288270639925038,0.5424375531363513,0.2343643952773238,0.0163399759816136,1,0,1,0.631439167440917,1,0.6091127024744799,Big Tech (FAANG+)
MSFT,2023-07-25 12:00:00,,10.496917428457872,0.2635240404040404,0.0011176590123958,0.0410485673643568,0.0093476935582198,0.0332249542775858,0.0069091648039016,0.002743344848608,0.1573282996158492,-0.7668107268411359,-0.2690987756479374,-0.5708944763720964,0.4811434195596799,1.110290631324608,-0.4081789396598671,-0.1168261977674952,0.7668107268411359,0.2691042762298299,0.5053285693714441,-0.0229527680776185,0.0123625190575954,0,0,1,0.6736933652229025,1,0.5242685391718614,Big Tech (FAANG+)
MSFT,2023-04-25 17:30:00,,10.918824772956278,0.3134481092436975,0.0008707956895613,0.0458256231631653,0.0087079568956133,0.0318928921301839,0.0068575160552955,0.0021769892239033,0.7870157000376805,0.7026735975108211,-0.7723496078125943,0.1315524101912614,0.0770050392439277,0.8470535003541493,-0.432573032347928,-0.8873519564270494,-0.7026735975108211,-0.2676699513000634,-0.5026351697163791,0.1709532623024929,0.0145470613160035,1,1,1,0.707185777968054,0,0.49562824250763116,Big Tech (FAANG+)
MSFT,2023-01-24 17:30:00,,10.41319295240426,0.2672139393939393,0.000544840361774,0.0404271548436308,0.0095891903672224,0.0379208891794704,0.00817260542661,0.0028331698812248,0.032371366854799,-0.6582008148262839,-1.4368358833515542,-0.6622706940341038,0.6337032694892699,2.038283693215263,0.1885535754151804,0.005380589601778,0.6582008148262839,0.231984257094287,0.4356239685096418,0.1739983445709841,0.0176595956919451,1,1,1,0.6650813472534328,0,0.4530775550963776,Big Tech (FAANG+)
MSFT,2023-10-24 17:30:00,,11.042347716204116,0.3158989316239316,0.0009919541496748,0.0405599030089275,0.008817370219332,0.0341673095999118,0.0087071530915904,0.0020941254270913,0.9713709667578098,0.7748120500294232,-0.5253582962811061,-0.6427506089990969,0.1461242972406246,1.2965153595684515,0.4410244607247603,-1.0000879956201811,-0.7748120500294232,-0.2678430262972648,-0.5029601728785552,0.1662745720649327,0.0117318936542474,1,0,1,0.7060373339957429,1,0.5399671397796555,Big Tech (FAANG+)
